airline_sentiment_Index,features,rawPrediction,probability,prediction
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,121,152,191,323,330,424,527,588,660,801],""values"":[1,1,1,1,1,2,1,1,1,2,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5282535381727536,0.11684576422888904,-1.645099302401642]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7778089072941441,0.18962967658024707,0.03256141612560885]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,235,454,506,560,906],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2946144896657714,0.1118651458969093,-1.4064796355626805]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7280314124081263,0.22309436701267962,0.04887422057919418]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[252,413,426,445,465,560,707,855,904,971],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5997553399932858,-0.43075166871569076,-1.1690036712775949]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8375147894947699,0.10993968683636075,0.05254552366886927]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,116,240,250,251,679,683,799,840],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.31158015239231024,0.19008565673447236,0.12149449565783743]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23846648854454536,0.3938202552815381,0.3677132561739165]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,31,53,252,344,345,413,415,509,539,593,629,736,956,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.8447883926596647,-0.8043853328557398,-2.040403059803926]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9675200705090997,0.025167725609129714,0.007312203881770517]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[37,64,491,509,661,680,712,736,771,839,999],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7958925751773294,0.04407944452266871,-1.839972019699998]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8334581528032391,0.14457094612131496,0.021970901075445876]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[92,281,359,372,373,426,515,660,667,680,736,927],""values"":[1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3992196384344724,0.24927928830478857,-1.6484989267392607]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7330718581101896,0.23213135106673166,0.03479679082307876]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,149,330,372,485,626,661,712,722,751,786,956,985,999],""values"":[1,1,1,2,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.3772894170631957,-0.18540377277093417,-2.1918856442922623]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9195712356023267,0.07089602189688793,0.009532742500785351]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[55,245,265,330,376,423,510,630,894,901],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2318745951184773,0.2043302126263617,-1.4362048077448393]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7006382475430017,0.2507477163029276,0.048614036154070624]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[164,173,282,524,694,736,779,790],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.04913617329261936,0.28331618252502244,-0.3324523558176417]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3393686751056157,0.42891855947694046,0.23171276541744387]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,53,123,218,240,281,415,475,648,693,695,736,783,810,883],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.562192544542075,-0.20323305609349623,-1.3589594884485787]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8163361703955196,0.13968650238432148,0.04397732722015908]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[157,330,372,594,635,821,862,956],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0611511268652887,-0.7267954234747624,-0.33435570339052656]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7067083744096682,0.1182346899735375,0.17505693561679428]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[12,103,157,482,560,584,714],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7660039389836337,-0.9952588338468062,-0.770745105136827]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8753998687591376,0.05533568517818023,0.06926444606268216]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[209,222,297,347,360,416,491,492,669,889,928,958],""values"":[1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.2992289472712552,0.49159164314056847,-0.19236269586931365]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23158919912221343,0.5107017187408259,0.25770908213696053]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,61,152,177,188,372,391,426,560,619,623,678,712,715,725],""values"":[2,1,1,1,1,5,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.3077958043255093,0.00042928185624313553,-2.3082250861817535]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9013758871315802,0.08970763091524703,0.00891648195317264]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[64,81,220,297,436,442,537,783,847],""values"":[1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1631941554494232,0.22254397718967048,-1.3857381326390938]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6809488796485061,0.2658246972094238,0.05322642314207008]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[34,112,150,224,262,450,507,527,560,645,671,804,893],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.087835811258432,-0.9005504040209671,-1.1872854072374646]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9189648178539306,0.046287022177926865,0.03474815996814241]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,207,216,232,330,345,391,454,519,644,666,875,887,936,980],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5415216158840654,0.14169938177340888,-1.6832209976574748]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7773590629043751,0.1917284645565271,0.03091247253909785]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[47,100,133,157,179,257,320,330,368,371,403,423,447,504,508,594,756,817],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1257076776537658,0.44013787388727676,-1.5658455515410425]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6363028602980169,0.32057134011886806,0.04312579958311508]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,25,240,241,344,347,389,560,648,933],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8993027861640379,-0.6003212961312638,-0.29898149003277424]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6557697511807411,0.14637702497542965,0.19785322384382936]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,73,81,166,276,381,394,457,525,527,560,597,820],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5149875583326537,-0.746542564515545,-0.7684449938171088]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8291017015281033,0.08638488380398815,0.08451341466790868]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,297,319,372,477,498,553,681,865,982],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7989471169477006,-0.6920125834674002,-0.10693453348030091]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6137447472745079,0.13818860020172927,0.24806665252376273]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[26,104,392,418,430,505,560,565,597,712,729,898,913],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3145500620698114,-0.0009782758225542754,-1.3135717862472573]}","{""vectorType"":""dense"",""length"":3,""values"":[0.745964437234697,0.2001665139507663,0.05386904881453679]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,29,216,267,374,393,417,422,544,619],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.024116540315555,-0.24093835808061054,-0.7831781822349448]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6914093168922159,0.19513216620764057,0.11345851690014355]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[120,349,560,687,690,822],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.9337122815611959,-0.8026328250223631,1.736345106583558]}","{""vectorType"":""dense"",""length"":3,""values"":[0.06031051618642517,0.06875750834341264,0.8709319754701622]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[26,117,250,372,405,560,673,728,896,945],""values"":[1,1,1,1,1,1,2,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5255095706028972,-0.09662214605554753,-1.4288874245473495]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8002641779677285,0.1580339967140532,0.04170182531821824]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[102,224,320,401,507,560,571,625,650,777,815,952],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9227197875931143,-0.420926060164653,-0.5017937274284614]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6659925699861958,0.17375263790965736,0.1602547921041469]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[208,252,332,341,536,547,560,603,610,690,929],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.6558691929991896,-1.390322023096738,-1.2655471699024514]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9640395214774766,0.0168599514851469,0.019100527037376493]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[129,345,378,450,477,527,560,594,660],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9560073024470634,-0.3865533482822246,-1.5694539541648387]}","{""vectorType"":""dense"",""length"":3,""values"":[0.888478595008572,0.0853661716167813,0.02615523337464665]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,112,188,240,330,352,511,549,584,657],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.22225232342973653,-0.5083644953829365,0.7306168188126734]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23018575779745912,0.17291055775377503,0.5969036844487658]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[100,123,323,429,452,697,802,814],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8711091995179489,0.06145910931612736,-0.9325683088340759]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6212315047726017,0.2764565638280977,0.10231193139930052]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[116,155,329,330,357,415,451,482,491,527,871,892,980],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.135267449325159,-0.9690718869198813,-1.166195562405278]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9244849375655312,0.04146697892398126,0.03404808351048771]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[102,344,372,395,560,682,833],""values"":[1,1,2,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.14599634414349855,-0.7927944633849753,0.9387908075284734]}","{""vectorType"":""dense"",""length"":3,""values"":[0.22308830267452992,0.11683580229932193,0.6600758950261482]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,24,77,144,330,447,537,702,822,838,914,919,945],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.039271176155579124,0.7378515454495727,-0.7771227216051525]}","{""vectorType"":""dense"",""length"":3,""values"":[0.28961006119775073,0.5823756992988809,0.1280142395033683]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[58,150,188,252,317,330,365,457,533,616,687,750,799,957,983],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.5944655982543692,-1.2139258180060175,1.808391416260387]}","{""vectorType"":""dense"",""length"":3,""values"":[0.07940951292836247,0.04274097027802401,0.8778495167936134]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,50,92,160,242,433,511,537,560,592,604,854,883],""values"":[1,1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.21676719615510665,0.2973354527665177,-0.5141026489216247]}","{""vectorType"":""dense"",""length"":3,""values"":[0.38980385171625875,0.42250949710469493,0.18768665117904643]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,22,25,29,139,166,305,330,477,531,608,661,705,814,825,880],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7788319095369238,0.6069180845106597,-1.385749994047584]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5110254625074153,0.4303098767346478,0.05866466075793686]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[19,24,117,212,272,329,367,372,433,540,560,621,729],""values"":[1,1,1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1754745276747038,0.8732462200831059,-2.0487207477578093]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5621271104821857,0.41550709583165796,0.0223657936861564]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[22,43,123,308,330,409,599,720,953,980],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4950572287260184,0.3921409904150687,-1.8871982191410874]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7321327493947858,0.24299615273291109,0.024871097872303165]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,29,115,277,458,472,731,736,742,753,762,813,930],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4468273073266078,0.921964709957398,-1.368792017284006]}","{""vectorType"":""dense"",""length"":3,""values"":[0.36088416283231217,0.5803865986492103,0.058729238518477646]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[4,10,206,330,332,404,436,494,527,659,684,750,778,874],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5292316711028133,-1.782987504410409,0.2537558333075953]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7600324681929689,0.027691956117779155,0.21227557568925193]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,39,148,180,212,346,469,477,507,602,736,783,987],""values"":[1,1,1,2,1,1,1,1,1,2,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.8094047441716476,-0.9181510091139413,-1.891253735057707]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9679222419143245,0.023280032110133863,0.008797725975541737]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,29,72,104,118,198,230,389,529,536,661,736,743,820,876,989],""values"":[1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[2.704870406167214,-1.3650648228275721,-1.3398055833396423]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9665628470747322,0.016507438425150168,0.016929714500117723]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,230,266,426,614,736],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.952316504893104,0.02852280530387924,-0.9808393101969836]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6486342440571431,0.25751430958701615,0.0938514463558408]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[248,281,287,420,458,560,594,610,725,944],""values"":[1,1,1,1,1,2,2,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2123654048402022,-1.385710415347538,0.17334501050733575]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7001733555462737,0.052104542599894575,0.24772210185383162]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[43,63,131,280,430,504,524,527,560,718,808,925,982],""values"":[1,1,1,1,2,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0152437033882384,-0.21359185361417515,-0.8016518497740632]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6872083945043208,0.201099946172159,0.11169165932352013]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,29,158,290,305,330,389,661,731,904],""values"":[1,2,1,1,1,1,1,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.832469607044915,0.0064470240670718715,-1.838916631111987]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8428192301029335,0.13573845587663305,0.02144231402043344]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,210,286,307,330,389,619,661,724,971,999],""values"":[1,1,1,1,2,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9712069641550016,-0.5506922050738925,-1.4205147590811094]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8977002072848558,0.07209156148802918,0.030208231227115204]}",0
